r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
6.841520667076110840e-01,5.879933834075927734e-01,4.033647477626800537e-02,1.835191808640956879e-02,5.743115022778511047e-02,1.542363643646240234e+01,1.473015880584716797e+01,5.691235512495040894e-02,5.490000000000000000e+02,6.300000000000000000e+01,4.970000000000000000e+02,5.200000000000000000e+01,7.500000000000000000e-01,8.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.691235512495040894e-02,1.390439355468750000e+04
6.841520667076110840e-01,1.398494988679885864e-01,4.156859219074249268e-02,2.019304409623146057e-02,5.689714103937149048e-02,1.468000030517578125e+01,1.339285755157470703e+01,5.690474808216094971e-02,5.350000000000000000e+02,5.400000000000000000e+01,4.070000000000000000e+02,3.400000000000000000e+01,1.348306894302368164e+00,1.267218232154846191e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.690474808216094971e-02,1.410534570312500000e+04
6.841520667076110840e-01,7.444194704294204712e-02,4.977479949593544006e-02,2.361160889267921448e-02,6.948969513177871704e-02,1.366909122467041016e+01,1.261818218231201172e+01,6.319721788167953491e-02,4.110000000000000000e+02,3.100000000000000000e+01,1.990000000000000000e+02,9.000000000000000000e+00,1.162510156631469727e+00,4.499999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.319721788167953491e-02,1.429771582031250000e+04
6.841520667076110840e-01,7.195959240198135376e-02,4.849240183830261230e-02,2.252324856817722321e-02,6.864671409130096436e-02,1.358727264404296875e+01,1.234482765197753906e+01,6.592196971178054810e-02,3.810000000000000000e+02,3.200000000000000000e+01,1.900000000000000000e+02,1.000000000000000000e+01,1.134405255317687988e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.592196971178054810e-02,1.452537988281250000e+04
6.841520667076110840e-01,7.063417136669158936e-02,3.810805082321166992e-02,1.433263160288333893e-02,5.023951083421707153e-02,1.411090946197509766e+01,1.338181781768798828e+01,5.808074027299880981e-02,5.120000000000000000e+02,5.500000000000000000e+01,3.710000000000000000e+02,2.900000000000000000e+01,6.999999880790710449e-01,5.500000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.808074027299880981e-02,1.474486328125000000e+04
6.841520667076110840e-01,5.379146710038185120e-02,2.249785512685775757e-02,9.409832768142223358e-03,3.216858208179473877e-02,1.606727218627929688e+01,1.505263137817382812e+01,4.512466117739677429e-02,5.470000000000000000e+02,5.500000000000000000e+01,5.100000000000000000e+02,4.600000000000000000e+01,1.455637335777282715e+00,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.512466117739677429e-02,1.498377929687500000e+04
6.841520667076110840e-01,7.002921402454376221e-02,4.860592260956764221e-02,2.070420421659946442e-02,5.670411884784698486e-02,1.394363594055175781e+01,1.269999980926513672e+01,5.091439187526702881e-02,5.240000000000000000e+02,5.000000000000000000e+01,3.530000000000000000e+02,1.600000000000000000e+01,7.500000000000000000e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.091439187526702881e-02,1.515772558593750000e+04
6.841520667076110840e-01,7.358968257904052734e-02,5.490454286336898804e-02,2.270091138780117035e-02,6.026838347315788269e-02,1.311818218231201172e+01,1.213333320617675781e+01,5.559138581156730652e-02,4.600000000000000000e+02,4.700000000000000000e+01,2.260000000000000000e+02,8.000000000000000000e+00,6.999999880790710449e-01,4.499999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.559138581156730652e-02,1.535126855468750000e+04
6.841520667076110840e-01,6.738558411598205566e-02,3.964565321803092957e-02,1.626368612051010132e-02,4.663004353642463684e-02,1.426545429229736328e+01,1.298305130004882812e+01,5.111071467399597168e-02,5.220000000000000000e+02,5.600000000000000000e+01,3.870000000000000000e+02,2.500000000000000000e+01,1.281460285186767578e+00,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.111071467399597168e-02,1.560209375000000000e+04
6.841520667076110840e-01,7.404528558254241943e-02,1.830536127090454102e-02,7.042624987661838531e-03,3.058283217251300812e-02,1.492545413970947266e+01,1.389473724365234375e+01,4.084677249193191528e-02,5.500000000000000000e+02,5.700000000000000000e+01,5.080000000000000000e+02,3.400000000000000000e+01,8.999999761581420898e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.084677249193191528e-02,1.586042285156250000e+04
6.841520667076110840e-01,7.173599302768707275e-02,3.824325278401374817e-02,1.660467125475406647e-02,5.264768004417419434e-02,1.390181827545166016e+01,1.326666641235351562e+01,4.674722626805305481e-02,5.280000000000000000e+02,5.800000000000000000e+01,3.650000000000000000e+02,3.500000000000000000e+01,6.499999761581420898e-01,5.500000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.674722626805305481e-02,1.608760839843750000e+04
6.841520667076110840e-01,6.770224869251251221e-02,3.754772245883941650e-02,1.759131252765655518e-02,5.046404898166656494e-02,1.377999973297119141e+01,1.280000019073486328e+01,4.860563948750495911e-02,4.990000000000000000e+02,5.300000000000000000e+01,3.060000000000000000e+02,2.600000000000000000e+01,7.500000000000000000e-01,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.860563948750495911e-02,1.633272460937500000e+04
6.841520667076110840e-01,7.594615966081619263e-02,3.433033823966979980e-02,1.523414533585309982e-02,4.914478585124015808e-02,1.535454559326171875e+01,1.403636360168457031e+01,4.887521266937255859e-02,5.500000000000000000e+02,5.500000000000000000e+01,4.960000000000000000e+02,4.300000000000000000e+01,1.436709284782409668e+00,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.887521266937255859e-02,1.659317382812500000e+04
