r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.132727241516113281e+01,1.132727241516113281e+01,0.000000000000000000e+00,4.680000000000000000e+02,4.680000000000000000e+02,2.890000000000000000e+02,2.890000000000000000e+02,1.557216048240661621e+00,1.557216048240661621e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.812909912109375000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.103999996185302734e+01,1.103999996185302734e+01,0.000000000000000000e+00,3.940000000000000000e+02,3.940000000000000000e+02,2.560000000000000000e+02,2.560000000000000000e+02,1.590703010559082031e+00,1.590703010559082031e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.904111572265625000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.053999996185302734e+01,1.053999996185302734e+01,0.000000000000000000e+00,5.060000000000000000e+02,5.060000000000000000e+02,4.400000000000000000e+02,4.400000000000000000e+02,1.872199296951293945e+00,1.872199296951293945e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.004107666015625000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.046000003814697266e+01,1.046000003814697266e+01,0.000000000000000000e+00,4.950000000000000000e+02,4.950000000000000000e+02,3.770000000000000000e+02,3.770000000000000000e+02,1.828013539314270020e+00,1.828013539314270020e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.107048828125000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.096000003814697266e+01,1.096000003814697266e+01,0.000000000000000000e+00,4.030000000000000000e+02,4.030000000000000000e+02,2.230000000000000000e+02,2.230000000000000000e+02,1.535814166069030762e+00,1.535814166069030762e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.204935058593750000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105272769927978516e+01,1.105272769927978516e+01,0.000000000000000000e+00,3.410000000000000000e+02,3.410000000000000000e+02,2.140000000000000000e+02,2.140000000000000000e+02,1.423606514930725098e+00,1.423606514930725098e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.304555664062500000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.076909065246582031e+01,1.076909065246582031e+01,0.000000000000000000e+00,3.120000000000000000e+02,3.120000000000000000e+02,1.840000000000000000e+02,1.840000000000000000e+02,1.375575780868530273e+00,1.375575780868530273e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.398176757812500000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.067818164825439453e+01,1.067818164825439453e+01,0.000000000000000000e+00,3.610000000000000000e+02,3.610000000000000000e+02,2.200000000000000000e+02,2.200000000000000000e+02,1.463888883590698242e+00,1.463888883590698242e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.495830078125000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110727310180664062e+01,1.110727310180664062e+01,0.000000000000000000e+00,3.580000000000000000e+02,3.580000000000000000e+02,2.080000000000000000e+02,2.080000000000000000e+02,1.499108672142028809e+00,1.499108672142028809e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.584201660156250000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.204181861877441406e+01,1.204181861877441406e+01,0.000000000000000000e+00,4.050000000000000000e+02,4.050000000000000000e+02,2.480000000000000000e+02,2.480000000000000000e+02,1.473231196403503418e+00,1.473231196403503418e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.681941406250000000e+03
